Alabama, 202001, 0.0
Alabama, 202002, 9.895833333333334
Alabama, 202003, 28.645833333333332
Alabama, 202004, 65.625
Alabama, 202005, 60.67708333333333
Alabama, 202006, 59.635416666666664
Alabama, 202007, 56.25
Alabama, 202008, 46.35416666666667
Alabama, 202009, 52.60416666666667
Alabama, 202010, 47.395833333333336
Alabama, 202011, 47.395833333333336
Alabama, 202012, 47.395833333333336
Alabama, 202101, 49.895833333333336
Alabama, 202102, 47.8125
Alabama, 202103, 47.8125
Alabama, 202104, 48.17708333333333
Alabama, 202105, 46.09375
Alabama, 202106, 42.708333333333336
Alabama, 202107, 40.62500000000001
Alabama, 202108, 40.88541666666667
Alabama, 202109, 39.32291666666667
Alabama, 202110, 40.10416666666667
Alabama, 202111, 36.97916666666667
Alabama, 202112, 40.10416666666667
Alabama, 202201, 36.97916666666667
Alabama, 202202, 39.0625
Alabama, 202203, 35.9375
Alabama, 202204, 35.9375
Alabama, 202205, 34.375
Alabama, 202206, 34.375
Alabama, 202207, 34.375
Alabama, 202208, 34.375
Alabama, 202209, 37.5
Alabama, 202210, 37.5
Alabama, 202211, 37.5
Alabama, 202212, 37.5
Alaska, 202001, 3.125
Alaska, 202002, 16.145833333333336
Alaska, 202003, 34.375
Alaska, 202004, 78.125
Alaska, 202005, 65.625
Alaska, 202006, 57.8125
Alaska, 202007, 60.15625
Alaska, 202008, 56.77083333333333
Alaska, 202009, 59.89583333333333
Alaska, 202010, 59.89583333333333
Alaska, 202011, 53.64583333333333
Alaska, 202012, 58.854166666666664
Alaska, 202101, 59.270833333333336
Alaska, 202102, 60.520833333333336
Alaska, 202103, 57.291666666666664
Alaska, 202104, 57.291666666666664
Alaska, 202105, 54.166666666666664
Alaska, 202106, 46.87500000000001
Alaska, 202107, 44.79166666666667
Alaska, 202108, 48.958333333333336
Alaska, 202109, 47.395833333333336
Alaska, 202110, 43.489583333333336
Alaska, 202111, 41.40625000000001
Alaska, 202112, 40.364583333333336
Alaska, 202201, 37.239583333333336
Alaska, 202202, 30.989583333333332
Alaska, 202203, 30.989583333333332
Alaska, 202204, 30.989583333333332
Alaska, 202205, 30.989583333333332
Alaska, 202206, 30.989583333333332
Alaska, 202207, 30.989583333333332
Alaska, 202208, 30.208333333333332
Alaska, 202209, 34.114583333333336
Alaska, 202210, 34.114583333333336
Alaska, 202211, 34.114583333333336
Alaska, 202212, 34.114583333333336
Arizona, 202001, 0.0
Arizona, 202002, 13.020833333333334
Arizona, 202003, 35.416666666666664
Arizona, 202004, 56.770833333333336
Arizona, 202005, 52.60416666666667
Arizona, 202006, 52.60416666666667
Arizona, 202007, 59.114583333333336
Arizona, 202008, 59.635416666666664
Arizona, 202009, 56.510416666666664
Arizona, 202010, 53.385416666666664
Arizona, 202011, 54.427083333333336
Arizona, 202012, 57.552083333333336
Arizona, 202101, 62.135416666666664
Arizona, 202102, 62.135416666666664
Arizona, 202103, 55.885416666666664
Arizona, 202104, 51.302083333333336
Arizona, 202105, 48.177083333333336
Arizona, 202106, 46.614583333333336
Arizona, 202107, 45.572916666666664
Arizona, 202108, 44.010416666666664
Arizona, 202109, 40.104166666666664
Arizona, 202110, 40.104166666666664
Arizona, 202111, 36.979166666666664
Arizona, 202112, 40.104166666666664
Arizona, 202201, 36.197916666666664
Arizona, 202202, 34.895833333333336
Arizona, 202203, 34.895833333333336
Arizona, 202204, 34.895833333333336
Arizona, 202205, 33.333333333333336
Arizona, 202206, 33.333333333333336
Arizona, 202207, 36.458333333333336
Arizona, 202208, 36.458333333333336
Arizona, 202209, 39.583333333333336
Arizona, 202210, 39.583333333333336
Arizona, 202211, 39.583333333333336
Arizona, 202212, 39.583333333333336
Arkansas, 202001, 0.0
Arkansas, 202002, 9.895833333333334
Arkansas, 202003, 39.0625
Arkansas, 202004, 59.895833333333336
Arkansas, 202005, 64.0625
Arkansas, 202006, 57.03125
Arkansas, 202007, 58.072916666666664
Arkansas, 202008, 48.4375
Arkansas, 202009, 54.6875
Arkansas, 202010, 57.8125
Arkansas, 202011, 54.166666666666664
Arkansas, 202012, 53.333333333333336
Arkansas, 202101, 65.52083333333333
Arkansas, 202102, 66.77083333333333
Arkansas, 202103, 56.354166666666664
Arkansas, 202104, 53.645833333333336
Arkansas, 202105, 53.645833333333336
Arkansas, 202106, 53.645833333333336
Arkansas, 202107, 53.645833333333336
Arkansas, 202108, 44.010416666666664
Arkansas, 202109, 40.364583333333336
Arkansas, 202110, 40.364583333333336
Arkansas, 202111, 37.239583333333336
Arkansas, 202112, 38.020833333333336
Arkansas, 202201, 34.895833333333336
Arkansas, 202202, 33.07291666666667
Arkansas, 202203, 33.85416666666667
Arkansas, 202204, 33.85416666666667
Arkansas, 202205, 32.29166666666667
Arkansas, 202206, 32.29166666666667
Arkansas, 202207, 32.29166666666667
Arkansas, 202208, 32.29166666666667
Arkansas, 202209, 35.41666666666667
Arkansas, 202210, 33.333333333333336
Arkansas, 202211, 33.333333333333336
Arkansas, 202212, 33.333333333333336
California, 202001, 0.0
California, 202002, 13.020833333333334
California, 202003, 58.33333333333334
California, 202004, 72.65625
California, 202005, 66.40625
California, 202006, 69.53125
California, 202007, 70.3125
California, 202008, 66.14583333333333
California, 202009, 65.36458333333333
California, 202010, 65.88541666666666
California, 202011, 63.28125
California, 202012, 68.38541666666666
California, 202101, 65.26041666666666
California, 202102, 64.21875
California, 202103, 64.42708333333333
California, 202104, 66.92708333333333
California, 202105, 65.88541666666666
California, 202106, 55.729166666666664
California, 202107, 47.916666666666664
California, 202108, 46.875
